"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
132.000000000002,2.22221731693124,0.532039476762595,-2.75425679369383
132.200000000002,1.98053861441468,0.733813338674794,-2.71435195308947
132.400000000002,1.80912537012427,1.02593327550343,-2.8350586456277
132.600000000002,1.78067722176213,1.17760068052946,-2.95827790229159
132.800000000002,1.71975362247122,1.20639116949573,-2.92614479196695
133.000000000002,1.47151901544624,1.32955523803113,-2.80107425347737
133.200000000002,1.22441662588887,1.58964257482686,-2.81405920071573
133.400000000002,1.13197695979141,1.79150621315171,-2.92348317294312
133.600000000002,1.08775315197873,1.80827649005936,-2.8960296420381
133.800000000002,0.878942983364997,1.8585648734806,-2.7375078568456
134.000000000002,0.581610496161997,2.05645502976658,-2.63806552592858
134.200000000002,0.422650102295613,2.2693672690202,-2.69201737131581
134.400000000002,0.363934960006958,2.31928558671184,-2.6832205467188
134.600000000002,0.222773597569863,2.2868022509521,-2.50957584852196
134.800000000002,-0.0775767094200159,2.39896880353252,-2.3213920941125
135.000000000002,-0.31068404794688,2.5950529839509,-2.28436893600402
135.200000000002,-0.379566902110526,2.67425792704058,-2.29469102493005
135.400000000002,-0.469762619259168,2.60016067209008,-2.13039805283092
135.600000000002,-0.72268533794685,2.61011224071553,-1.88742690276868
135.800000000002,-0.998071295009249,2.75906077359127,-1.76098947858203
136.000000000002,-1.09445678925829,2.84421503658149,-1.7497582473232
136.200000000002,-1.13917644594268,2.76853835150847,-1.62936190556578
136.400000000002,-1.30995532463262,2.67113192320615,-1.36117659857353
136.600000000002,-1.58015558844582,2.73663153239467,-1.15647594394885
136.800000000002,-1.73110862319161,2.82364873749898,-1.09254011430737
137.000000000002,-1.73425796598025,2.75150609339162,-1.01724812741137
137.200000000002,-1.82569128093039,2.58910275626338,-0.763411475332987
137.400000000002,-2.05365802988048,2.54410699870513,-0.490448968824643
137.600000000002,-2.23620370475041,2.61043578391707,-0.374232079166657
137.800000000002,-2.23618011797275,2.55035241994913,-0.314172301976382
138.000000000002,-2.23397955624305,2.3531177573755,-0.119138201132442
138.200000000002,-2.39104983159455,2.20618790781362,0.184861923780932
138.400000000002,-2.57094790108267,2.21099358329016,0.359954317792507
138.600000000002,-2.59671020291737,2.18399727651423,0.412712926403149
138.800000000002,-2.5235098320255,1.97859489751241,0.544914934513085
139.000000000002,-2.58190598027758,1.75883986033853,0.823066119939052
139.200000000002,-2.7388735359422,1.68445905288648,1.05441448305573
139.400000000002,-2.779235683942,1.66689764040897,1.11233804353303
139.600000000002,-2.66957436341642,1.4919674356832,1.17760692773322
139.800000000002,-2.61362278744413,1.22247791297041,1.39114487447371
140.000000000002,-2.71291947432586,1.06776666516861,1.64515280915725
140.200000000002,-2.76019902459747,1.02569971475613,1.73449930984135
140.400000000002,-2.64443354757456,0.904686897183708,1.73974665039085
140.600000000002,-2.49621512265346,0.618718075644244,1.87749704700921
140.800000000002,-2.49765595229418,0.389389451808645,2.10826650048553
141.000000000002,-2.55157141447849,0.314670169878098,2.23690124460039
141.200000000002,-2.43733443708917,0.231607686062429,2.20572675102674
141.400000000002,-2.22931592575823,-0.0149359512909376,2.24425187704917
141.600000000002,-2.12925594329874,-0.297578819245394,2.42683476254413
141.800000000002,-2.1533447413251,-0.415917174562497,2.56926191588759
142.000000000002,-2.06890564258262,-0.474948644231823,2.54385428681444
142.200000000002,-1.83654997863933,-0.653475052854853,2.49002503149418
142.400000000002,-1.64863918796633,-0.942902733101443,2.59154192106777
142.600000000002,-1.60631248688337,-1.12048383378162,2.72679632066499
142.800000000002,-1.56205195630345,-1.15444374035813,2.71649569666157
143.000000000002,-1.33369931493487,-1.25801176810594,2.59171108304082
143.200000000002,-1.07622440036324,-1.50691011539044,2.58313451575368
143.400000000002,-0.966082026436501,-1.72565691509135,2.69173894152785
143.600000000002,-0.925489073674356,-1.75900842808057,2.68449750175492
143.800000000002,-0.742331833777295,-1.79441883298432,2.53675066676161
144.000000000002,-0.44575769796075,-1.97690814261064,2.42266584057139
144.200000000002,-0.266249111380551,-2.19405251071854,2.46030162209909
144.400000000002,-0.20552739560323,-2.26701407265036,2.47254146825359
144.600000000002,-0.0829299312618527,-2.23291765042184,2.3158475816837
144.800000000002,0.203023720140255,-2.32107894432277,2.11805522418252
145.000000000002,0.453256669126551,-2.51804529359657,2.06478862447002
145.200000000002,0.533896162483417,-2.61581017270444,2.08191401022103
145.400000000002,0.611440995649488,-2.5503866883933,1.93894569274382
145.600000000002,0.843776705720842,-2.54061925091023,1.69684254518939
145.800000000002,1.12685739180819,-2.6811776015084,1.55432020970021
146.000000000002,1.24424582738859,-2.77892549566211,1.53467966827352
146.200000000002,1.27945935676158,-2.71973183939095,1.44027248262937
146.400000000002,1.43340860610116,-2.61364913223551,1.18024052613435
146.600000000002,1.69786322420667,-2.65576510128289,0.957901877076223
146.800000000002,1.86863483108364,-2.75568024112902,0.887045410045386
147.000000000002,1.87589205613975,-2.69960222770552,0.823710171565771
147.200000000002,1.94744836815988,-2.53568317715952,0.588234808999638
147.400000000002,2.16587411770643,-2.47239301885948,0.306518901153045
147.600000000002,2.36058169805798,-2.53700234506245,0.17642064700447
147.800000000002,2.37733222050359,-2.49610830369556,0.118776083191972
148.000000000002,2.35927351710805,-2.30645225785253,-0.0528212592555253
148.200000000002,2.49984452666309,-2.14417446157349,-0.3556700650896
148.400000000002,2.685650877933,-2.13305659393617,-0.552594283996826
148.600000000002,2.73141726223792,-2.12619798978652,-0.605219272451402
148.800000000002,2.65212649323039,-1.93281752774762,-0.719308965482762
149.000000000002,2.68819034365513,-1.7020186897722,-0.986171653882924
149.200000000002,2.84561795620228,-1.6111166993755,-1.23450125682678
149.400000000002,2.90057012512391,-1.59946879255542,-1.30110133256849
149.600000000002,2.8007919851713,-1.44668952246302,-1.35410246270828
149.800000000002,2.7227027349269,-1.17378724296588,-1.54891549196102
150.000000000002,2.80942223920925,-1.0011459242966,-1.80827631491266
150.200000000002,2.87412059703782,-0.953728323229332,-1.92039227380849
150.400000000002,2.77104169803247,-0.854240056037289,-1.91680164199519
150.600000000002,2.60939730801665,-0.576512843741658,-2.03288446427499
150.800000000002,2.59176607647368,-0.328796186066101,-2.26296989040757
151.000000000002,2.65333600127887,-0.241549022251305,-2.41178697902756
151.200000000002,2.55603273058087,-0.172002924856214,-2.38402980572465
151.400000000002,2.34843652158386,0.0548423886489879,-2.40327891023284
151.600000000002,2.22298314048636,0.350491797572161,-2.57347493805852
151.800000000002,2.24082866643274,0.487139605290979,-2.72796827172372
152.000000000002,2.18222846562736,0.539502054303058,-2.72173051993042
152.200000000002,1.9530344925626,0.697956978232552,-2.65099147079515
152.400000000002,1.74589580666521,0.985492365895566,-2.73138817256078
152.600000000002,1.69227272683567,1.18540339781286,-2.87767612464853
152.800000000002,1.66006403412643,1.2239066323932,-2.88397066651963
153.000000000002,1.44924456401046,1.30814441001705,-2.75738897402751
153.200000000002,1.18151117967951,1.54516749133455,-2.72667867101407
153.400000000002,1.04828565873169,1.78056467887845,-2.82885033761014
153.600000000002,1.0098420580332,1.83274341841108,-2.84258547644429
153.800000000002,0.853228918052366,1.85115632868787,-2.70438524674023
154.000000000002,0.552157413953159,2.01510760548731,-2.56726501944047
154.200000000002,0.348050725786471,2.24056813357822,-2.58861885936469
154.400000000002,0.284543001108141,2.33616168623607,-2.62070468734421
154.600000000002,0.178926594319374,2.29675183106781,-2.47567842538718
154.800000000002,-0.0943956865322829,2.3622998355213,-2.26790414898902
155.000000000002,-0.364351876089013,2.55716279493996,-2.19281091885095
155.200000000002,-0.461001713143724,2.67388008429509,-2.21287837115136
155.400000000002,-0.527845561654443,2.62168592602219,-2.09384036436775
155.600000000002,-0.738285626295978,2.5889458789677,-1.85066025267172
155.800000000002,-1.03047446276893,2.71431229870138,-1.68383783593245
156.000000000002,-1.17635477357646,2.83095877493054,-1.65460400135409
156.200000000002,-1.20645114328942,2.78975286282814,-1.58330171953872
156.400000000002,-1.33714432304055,2.66982522314139,-1.33268090010084
156.600000000002,-1.59990381514911,2.69082734121581,-1.0909235260667
156.800000000002,-1.79480273868906,2.79706228900972,-1.00225955032066
157.000000000002,-1.80922640066733,2.76097246527159,-0.951746064604253
157.200000000002,-1.86395821159661,2.60058614991016,-0.736627938313547
157.400000000002,-2.06693572962756,2.51159524410923,-0.444659514481662
157.600000000002,-2.2758635348732,2.56923142109842,-0.29336788622522
157.800000000002,-2.31711673342905,2.55116912905227,-0.234052395623221
158.000000000002,-2.28628049733832,2.3725098404517,-0.0862293431133883
158.200000000002,-2.40466086774213,2.19324346826626,0.211417399475868
158.400000000002,-2.59787004957733,2.1634720403044,0.434398009272937
158.600000000002,-2.66751263218316,2.16957904554514,0.497933586638012
158.800000000002,-2.58988095540968,1.99769438199981,0.592186573409869
159.000000000003,-2.60334768076464,1.75778659839501,0.845561082369633
159.200000000003,-2.75346750798232,1.64306877961972,1.1103987283626
159.400000000003,-2.83016630291655,1.63346461596316,1.19670168695339
159.600000000003,-2.74490844647986,1.50353647510969,1.24137197137017
159.800000000003,-2.64865158613291,1.23427103887238,1.41438054726053
160.000000000003,-2.71778555939705,1.04070018946274,1.67708536993431
160.200000000003,-2.79767418485751,0.982449878618005,1.81522430623951
160.400000000003,-2.71458936232749,0.900952171626995,1.81363719070049
160.600000000003,-2.54852237826016,0.641246984559976,1.90727539370019
160.800000000003,-2.50681678737415,0.375995645813847,2.1308211415603
161.000000000003,-2.57073688757875,0.270199195939882,2.30053769163887
161.200000000003,-2.49894774883828,0.20857311061414,2.29037463822414
161.400000000003,-2.29429034663699,0.00572970492601413,2.28856064171098
161.600000000003,-2.14941735570499,-0.295022805832677,2.44444016153766
