"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
104.800000000001,0.87219205223558,-3.1356692749734,2.26347722273782
105.000000000001,0.998956848004446,-3.12525817364773,2.12630132564329
105.200000000001,1.21445686753387,-3.05475327517552,1.84029640764165
105.400000000001,1.54999129948303,-3.10719466160544,1.55720336212241
105.600000000001,1.83576224587552,-3.22962645266887,1.39386420679335
105.800000000001,1.95506740313088,-3.24618893846412,1.29112153533324
106.000000000001,2.06053161365596,-3.12061691944007,1.06008530578412
106.200000000001,2.27978640422487,-2.98698875671286,0.707202352487996
106.400000000001,2.56530249120002,-2.98300979712653,0.41770730592651
106.600000000001,2.75743593224394,-3.00928122784543,0.251845295601495
106.800000000001,2.79164894181908,-2.8902726363324,0.0986236945133245
107.000000000001,2.85590851475483,-2.66458821711358,-0.191320297641251
107.200000000001,3.04135561785564,-2.47366065482331,-0.567694963032326
107.400000000001,3.23791838128037,-2.4094701052372,-0.828448276043172
107.600000000001,3.31352065496731,-2.3364895248199,-0.977031130147413
107.800000000001,3.25618798471075,-2.09972013778025,-1.15646784693051
108.000000000001,3.26357212764229,-1.79725567462592,-1.46631645301637
108.200000000001,3.39096835466038,-1.57684981342946,-1.81411854123093
108.400000000001,3.47414937416327,-1.4626991362738,-2.01145023788947
108.600000000001,3.42078963548672,-1.30559398202808,-2.11519565345864
108.800000000001,3.27658516809789,-0.981258595344945,-2.29532657275295
109.000000000001,3.2249164504847,-0.644741820896803,-2.5801746295879
109.200000000001,3.27865108952575,-0.42861260117116,-2.85003848835459
109.400000000001,3.23362799622509,-0.286371426320298,-2.9472565699048
109.600000000001,3.05696179406345,-0.0651295324159046,-2.99183226164755
109.800000000001,2.84132206942265,0.307776314249446,-3.1490983836721
110.000000000001,2.74254986402941,0.626482866688104,-3.36903273071751
110.200000000001,2.71211945307366,0.805897525571452,-3.51801697864511
110.400000000001,2.54087323882579,0.958625230021662,-3.49949846884745
110.600000000001,2.25975675557033,1.22312427756103,-3.48288103313137
110.800000000001,2.01021250560945,1.5897692767874,-3.59998178239685
111.000000000001,1.88514135387176,1.83918519833288,-3.72432655220464
111.200000000001,1.7769252395421,1.95702587246454,-3.73395111200664
111.400000000001,1.49619603341232,2.11208887870325,-3.60828491211557
111.600000000001,1.15833579949924,2.38797505074231,-3.54631085024155
111.800000000001,0.923186206392591,2.69165815162677,-3.61484435801936
112.000000000001,0.791952943483847,2.82657702450729,-3.61852996799114
112.200000000001,0.604230326651816,2.87995953385284,-3.48418986050465
112.400000000001,0.25089806621369,3.03493436737436,-3.28583243358805
112.600000000001,-0.0692783659517273,3.27495785624868,-3.20567949029695
112.800000000001,-0.247056962345582,3.45472244565222,-3.20766548330664
113.000000000001,-0.381826655754634,3.45377203916752,-3.07194538341288
113.200000000001,-0.646134853432291,3.47013553789743,-2.82400068446514
113.400000000001,-1.00969751337677,3.61483201693705,-2.60513450356027
113.600000000001,-1.23694481798059,3.7636650722561,-2.52672025427551
113.800000000001,-1.35024480703866,3.7796641776623,-2.42941937062364
114.000000000001,-1.50872748701635,3.67511660978184,-2.16638912276549
114.200000000001,-1.81920784701875,3.69027989925217,-1.87107205223342
114.400000000001,-2.10330863350949,3.79544150951405,-1.69213287600456
114.600000000001,-2.20211630506518,3.81368995279156,-1.61157364772638
114.800000000001,-2.28866122385956,3.67714048066701,-1.38847925680745
115.000000000001,-2.49337725368737,3.54737012680846,-1.0539928731211
115.200000000001,-2.76921990708894,3.57956448193865,-0.810344574849702
115.400000000001,-2.89197582868369,3.58583393696918,-0.693858108285494
115.600000000001,-2.89887013357836,3.4503781052122,-0.551507971633839
115.800000000001,-3.00945539675708,3.23723649520015,-0.227781098443065
116.000000000001,-3.21706388137005,3.15159222629122,0.065471655078833
116.200000000001,-3.36204904987251,3.15832789634322,0.20372115352929
116.400000000001,-3.32066194932747,3.0196967584999,0.300965190827577
116.600000000001,-3.32426332911495,2.77049190204612,0.553771427068829
116.800000000001,-3.46457870435536,2.58876108285385,0.875817621501507
117.000000000001,-3.5899016036648,2.55951813559912,1.03038346806569
